ex_id,word
00103,sculpture
00103,sanctuary
00103,participating
00103,closely
00103,development
00103,including
00103,loaning
00103,never
00103,shared
00103,publicly
00103,before
00103,media
00103,conversation
00103,martin
00103,puryear
00103,theaster
00103,gates
00103,these
00103,rarely
00103,seen
00103,drawings
00103,several
00103,sculptures
00103,selections
00103,sketchbooks
00103,martin
00103,puryear
00103,multiple
00103,dimensions
00103,traces
00103,career
00103,student
00103,days
00103,catholic
00103,university
00103,present
00103,created
00103,recently
00103,critical
00103,puryear
00103,development
00103,formative
00103,years
00103,spent
00103,peace
00103,corps
00103,sierra
00103,leone
00103,inspired
00103,gave
00103,expression
00103,buildings
00103,flora
00103,insects
00103,animals
00103,children
00103,entirety
00103,environment
00103,since
00103,then
00103,puryear
00103,returned
00103,these
00103,themes
00103,experimenting
00103,scale
00103,materials
00103,varying
00103,levels
00103,abstraction
00103,visitors
00103,can
00103,witness
00103,evolution
00103,thought
00103,sketch
00103,house
00103,sierra
00103,leone
00103,transformed
00103,years
00103,later
00103,abstracted
00103,proto-sculptural
00103,form
00103,head-like
00103,shape
00103,reworked
00103,bronze
00103,wood
00103,black
00103,cont
00103,crayon
00103,graphite
00103,bringing
00103,life
00103,uncanny
00103,ability
00103,make
00103,forms
00103,suggestive
00103,playful
00103,transformative
00103,while
00103,remaining
00103,anchored
00103,puryear
00103,explorations
00103,across
00103,visual
00103,ideas
00103,media
00103,offers
00103,creative
00103,process
00103,contemporary
00103,master
00103,puryear
00103,multiple
00103,dimensions
00103,organized
00103,chicago
00103,provided
00103,morton
00103,international
00103,fund
00103,kemper
00103,educational
00103,charitable
00103,fund
00103,provided
00103,kenneth
00103,griffin
00103,robert
00103,m
00103,diane
00103,v
00103,levy
00103,thomas
00103,margot
00103,pritzker
00103,betsy
00103,bergman
00103,rosenfield
00103,andrew
00103,m
00103,rosenfield
00103,earl
00103,brenda
00103,shapiro
00103,foundation
00103,woman
00103,board
00105,alfred
00105,stieglitz
00105,tirelessly
00105,promoted
00105,photography
00105,fine
00105,own
00105,photographic
00105,course
00105,half-century
00105,photographic
00105,journals
00105,edited
00105,published
00105,new
00105,york
00105,galleries
00105,organized
00105,photographs
00105,paintings
00105,sculpture
00105,stieglitz
00105,showed
00105,photography
00105,integral
00105,part
00105,modern
00105,america
00105,search
00105,artistic
00105,ancestors
00105,looked
00105,intently
00105,photography
00105,century
00105,most
00105,notably
00105,julia
00105,margaret
00105,cameron
00105,scottish
00105,duo
00105,david
00105,octavius
00105,hill
00105,robert
00105,adamson
00105,resonated
00105,pictorialism
00105,movement
00105,valued
00105,painterly
00105,handcrafted
00105,images
00105,these
00105,earlier
00105,photographs
00105,exhibited
00105,reprinted
00105,new
00105,audiences
00105,stieglitz
00105,fledgling
00105,interest
00105,create
00105,history
00105,photography
00105,form
00105,also
00105,evidenced
00105,decision
00105,later
00105,career
00105,revisit
00105,own
00105,prior
00105,output
00105,reprinting
00105,earlier
00105,images
00105,high
00105,modernist
00105,style
00105,stieglitz
00105,includes
00105,several
00105,later
00105,cameron
00105,hill
00105,adamson
00105,prints
00105,along
00105,important
00105,stieglitz
00105,himself
00105,edward
00105,steichen
00105,pictorialist
00105,drawn
00105,entirely
00105,permanent
00105,examines
00105,photographs
00105,influenced
00105,pictorialist
00105,practice
00105,fostering
00105,close
00105,looking
00105,different
00105,photographic
00105,processes
00105,salt
00105,albumen
00105,prints
00105,century
00105,carbon
00105,prints
00105,photogravures
00105,turn-of-the-century
00105,reproduction
00105,crisp
00105,gelatin
00105,silver
00105,prints
00105,modernist
00105,shows
00105,stieglitz
00105,circle
00105,context
00105,changing
00105,photographic
00105,history
00105,medialearn
00105,glossary
00105,photographic
00105,printing
00105,processes
00105,provided
00105,black
00105,dog
00105,fund
00105,additional
00105,stuart
00105,family
00105,fund
00114,three
00114,slide
00114,projections
00114,shown
00114,together
00114,rarely
00114,seen
00114,since
00114,mark
00114,point
00114,intersection
00114,land
00114,body
00114,areas
00114,pioneered
00114,sculptor
00114,media
00114,dennis
00114,oppenheim
00114,these
00114,intimate
00114,personal
00114,used
00114,performances
00114,camera
00114,explore
00114,theme
00114,mourning
00114,model
00114,intergenerational
00114,transfer
00114,psychic
00114,creative
00114,energies
00114,shot
00114,helicopter
00114,shadow
00114,projection
00114,shows
00114,alone
00114,field
00114,standing
00114,stark
00114,beam
00114,far-reaching
00114,searchlight
00114,repeatedly
00114,plays
00114,one-note
00114,dirge
00114,trumpet
00114,act
00114,memorial
00114,father
00114,died
00114,same
00114,year
00114,ground
00114,gel
00114,also
00114,photographed
00114,above
00114,whirls
00114,young
00114,daughter
00114,chandra
00114,round
00114,round
00114,figures
00114,appearing
00114,merge
00114,each
00114,ground
00114,slides
00114,progress
00114,whispering
00114,want
00114,there
00114,whirls
00114,daughter
00114,around
00114,oppenheim
00114,propels
00114,exchange
00114,action
00114,energy
00114,seems
00114,exceed
00114,material
00114,boundaries
00114,own
00114,bodily
00114,form
00114,grandfather
00114,granddaughter
00114,meet
00114,symbolically
00114,polarities
00114,using
00114,red
00114,magnesium
00114,flares
00114,oppenheim
00114,created
00114,two
00114,drawings
00114,together
00114,stretching
00114,feet
00114,plotting
00114,enlarged
00114,versions
00114,doodle
00114,drawn
00114,father
00114,night
00114,before
00114,died
00114,one
00114,chandra
00114,artworks
00114,give
00114,perfect
00114,metaphor
00114,themes
00114,separation
00114,interdependence
00114,causing
00114,images
00114,shift
00114,dissolve
00114,like
00114,bodies
00114,symbolize
00114,depict
00114,oppenheim
00114,described
00114,attempt
00114,remove
00114,frontier
00114,action
00114,directed
00114,within
00114,bounds
00114,my
00114,life
00114,one
00114,try
00114,direct
00114,same
00114,time
00114,beyond
00114,those
00114,bounds
00114,presented
00114,jointly
00114,department
00114,photography
00114,department
00114,modern
00114,contemporary
00114,selection
00114,related
00114,lithographs
00114,dennis
00114,oppenheim
00114,recent
00114,gifts
00114,irving
00114,stenn
00114,jr
00114,nearby
00114,gallery
00113,long
00113,played
00113,crucial
00113,role
00113,defining
00113,disciplinary
00113,histories
00113,mark
00113,pivotal
00113,moments
00113,time
00113,document
00113,environment
00113,new
00113,narratives
00113,arguments
00113,unfolded
00113,moment
00113,fields
00113,architecture
00113,design
00113,spurred
00113,multitude
00113,crosscultural
00113,global
00113,conversations
00113,opening
00113,up
00113,new
00113,definitions
00113,ways
00113,working
00113,design
00113,production
00113,processes
00113,research
00113,highlights
00113,can
00113,help
00113,concretize
00113,critique
00113,ongoing
00113,technological
00113,cultural
00113,shifts
00113,seen
00113,ongoing
00113,research
00113,project
00113,looks
00113,influence
00113,architecture
00113,design
00113,years
00113,closing
00113,selection
00113,presented
00113,seen
00113,focuses
00113,group
00113,organized
00113,wide
00113,range
00113,architecture
00113,design
00113,professionals
00113,varied
00113,approaches
00113,these
00113,reflected
00113,then-current
00113,dilemmas
00113,identified
00113,alternatives
00113,prevailing
00113,practices
00113,reasserted
00113,design
00113,implications
00113,everyday
00113,life
00113,since
00113,debut
00113,these
00113,grown
00113,influence
00113,spread
00113,ideas
00113,rising
00113,popularity
00113,designers
00113,involved
00113,seen
00113,range
00113,materials
00113,images
00113,posters
00113,invitation
00113,cards
00113,catalogues
00113,correspondence
00113,floor
00113,plans
00113,residual
00113,provide
00113,glimpses
00113,concepts
00113,driving
00113,physical
00113,spaces
00113,once
00113,occupied
00113,critical
00113,discourse
00113,media
00113,scholars
00113,presented
00113,alongside
00113,these
00113,materials
00113,illuminates
00113,helps
00113,vivify
00113,discussions
00113,surrounding
00113,these
00113,events
00113,time
00113,these
00113,presentations
00113,show
00113,tools
00113,curators
00113,graphic
00113,designers
00113,industrial
00113,designers
00113,architects
00113,others
00113,can
00113,catalyzed
00113,toward
00113,new
00113,ends
00113,often
00113,resonate
00113,beyond
00113,temporal
00113,duration
00113,itself
00113,ultimately
00113,making
00113,history
00113,part
00113,istanbul
00113,design
00113,biennial
00113,research
00113,brought
00113,chicago
00113,aim
00113,continuing
00113,dialogue
00113,illustrating
00113,cross
00113,section
00113,creative
00113,output
00113,seen
00113,new
00113,eyes
00113,although
00113,presents
00113,small
00113,sampling
00113,no
00113,means
00113,global
00113,scope
00113,hope
00113,installation
00113,reignites
00113,conversations
00113,influence
00113,practice
00113,perception
00113,architecture
00113,design
00113,made
00113,possible
00113,generous
00113,architecture
00113,design
00113,design
00113,project
00113,projects
00107,department
00107,textiles
00107,fortunate
00107,own
00107,large
00107,some
00107,kesa
00107,rectangular
00107,trapezoidal
00107,outer
00107,garment
00107,traditionally
00107,worn
00107,buddhist
00107,monks
00107,priests
00107,japan
00107,textiles
00107,mostly
00107,acquired
00107,years
00107,donations
00107,various
00107,private
00107,collectors
00107,largest
00107,group
00107,most
00107,came
00107,ralph
00107,mary
00107,hays
00107,although
00107,few
00107,examples
00107,our
00107,kesa
00107,displayed
00107,past
00107,present
00107,overview
00107,distinctive
00107,group
00107,textiles
00107,described
00107,mantle
00107,robe
00107,kesa
00107,worn
00107,draped
00107,diagonally
00107,left
00107,shoulder
00107,under
00107,right
00107,armpit
00107,japanese
00107,term
00107,kesa
00107,derives
00107,sanskrit
00107,word
00107,kasaya
00107,turbulence
00107,allusion
00107,dyeing
00107,process
00107,indicates
00107,garment
00107,indian
00107,origin
00107,indeed
00107,reminder
00107,origin
00107,historical
00107,buddha
00107,own
00107,simple
00107,patched
00107,garment
00107,kesa
00107,formed
00107,fragments
00107,same
00107,cloth
00107,within
00107,each
00107,garment
00107,fragments
00107,typically
00107,organized
00107,series
00107,columns
00107,framed
00107,border
00107,mitered
00107,corners
00107,number
00107,columns
00107,ranging
00107,five
00107,most
00107,often
00107,seven
00107,indicates
00107,specific
00107,function
00107,garment
00107,also
00107,rank
00107,wearer
00107,within
00107,religious
00107,hierarchy
